Date,AGG,EEM,EFA,GLD,IWM,MDY,PCRIX,SPY,TLT,VFISX,VNQ,VWEHX
2025-10-09,97.75167846679688,53.16911697387695,92.29753112792969,365.42999267578125,243.8769073486328,590.839111328125,13.982099533081055,667.3600463867188,86.90286254882812,9.722688674926758,87.52718353271484,5.342584609985352
2025-10-10,98.15238952636719,51.207191467285156,90.59831237792969,369.1199951171875,236.57443237304688,574.2797241210938,13.795672416687012,649.32275390625,88.30609893798828,9.742270469665527,86.40943908691406,5.32329797744751
2025-10-13,98.33808135986328,52.69588851928711,91.32514953613281,378.0899963378906,243.1605987548828,585.3623657226562,14.060595512390137,659.2860107421875,88.25735473632812,9.742270469665527,86.9585189819336,5.32329797744751
2025-10-14,98.49444580078125,52.22266387939453,91.7376708984375,380.7900085449219,246.6327362060547,590.7894287109375,13.991911888122559,658.4805908203125,88.53997802734375,9.75206184387207,87.85073852539062,5.332941055297852
2025-10-15,98.45535278320312,53.080387115478516,92.1796646118164,387.3900146484375,249.05032348632812,591.3261108398438,14.021347999572754,661.4039916992188,88.34507751464844,9.742270469665527,89.1253662109375,5.35222864151001
2025-10-16,98.80718994140625,53.425445556640625,92.66093444824219,396.45001220703125,243.8072509765625,584.0602416992188,14.129279136657715,656.899658203125,89.00770568847656,9.76185417175293,88.81161499023438,5.35222864151001
2025-10-17,98.67037200927734,53.41558837890625,92.82791900634766,388.989990234375,242.16571044921875,585.302734375,14.031160354614258,660.62841796875,88.87127685546875,9.75206184387207,89.39009857177734,5.342584609985352
2025-10-20,98.83650970458984,54.14514923095703,93.59403228759766,403.1499938964844,246.89141845703125,592.3499145507812,14.276459693908691,667.499267578125,89.21234893798828,9.75206184387207,90.29212951660156,5.35222864151001
2025-10-21,98.93424987792969,53.543758392333984,92.90648651123047,377.239990234375,245.7274169921875,594.437255859375,14.060595512390137,667.4892578125,89.6508560180664,9.75206184387207,90.0372085571289,5.35222864151001
2025-10-22,98.9244613647461,53.49446105957031,92.76898193359375,377.2799987792969,242.09605407714844,587.688232421875,14.099843978881836,664.0191040039062,89.7093276977539,9.75206184387207,90.41959381103516,5.35222864151001
2025-10-23,98.74854278564453,53.967689514160156,93.2011489868164,378.7900085449219,245.16030883789062,595.6697387695312,14.325520515441895,667.9566650390625,89.09541320800781,9.742270469665527,90.36076354980469,5.35222864151001
2025-10-24,98.8462905883789,54.322608947753906,93.34848022460938,377.5199890136719,248.15492248535156,598.8305053710938,14.266647338867188,673.4155883789062,89.13438415527344,9.75206184387207,90.62549591064453,5.36187219619751
